Identifier,Name,Description,Organisational Structure,Primary Activity,Activities,Street Address,Locality,Region,Postcode,Country ID,Territory ID,Website,Phone,Email,Twitter,Facebook,Companies House Number,Qualifiers,Membership Type,Latitude,Longitude,Geo Container,Geo Container Latitude,Geo Container Longitude,Sector,SIC Section,SIC Code,Ownership Classification,Legal Form,Legal Form Subcategory 1,Legal Form Subcategory 1,UK Nation,Type of Organisation,Registered Status,Registered Number,Registrar,Incorporation Date,Dissolved Date,Organisation Name,WC Legal Form
R002003,Cambridge Journal of Economics,"The Cambridge Political Economy Society, founded in the 1970s, aims to advance the education of the public in political economy and related matters, and to promote research in matters pertaining to political economy and to publish the useful results of such research. To this end the Society publishes the Cambridge Journal of Economics, the Cambridge Journal of Regions, Economy and Society and Contributions to Political Economy.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"CBR
Judge Business School
Trumpington Street",Cambridge,Cambridgeshire,CB2 1AG,GB,,http://www.cpes.org.uk,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,58141,Workers,Society,,,England,,Live,21736R,FCA,1976-09-09,,Cambridge Political Economy Society Limited,
R002007,Daily Bread Co-operative,"A workers co-operative that supplies whole foods, which range from a bag of lentils to tasty and sugar free snacks.If you are on a gluten free, organic or diabetic diet we can help you.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA260,,"The Old Laundry
Bedford Road",Northampton,West Northamptonshire,NN4 7AD,GB,,http://www.dailybread.co.uk,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Retail,Wholesale and Retail; Vehicle Repair,47200,Workers,Society,,,England,,Live,21612R,FCA,1976-03-02,,Daily Bread Co-operative Limited,
R002039,Co-operative Assistance Network,"CAN is a workers co-operative of specialist trainers and consultants. Established in 1989, CAN draws on a wide range of experience in developing the social economy sector and is now recognised as a leader in this field.  CAN provides specialist development services to co-operatives and community enterprises through business advice, training design and delivery, group facilitation, feasibility studies, development planning support and accessing appropriate funding. CAN delivers these services under contract to local authorites, through national government or European funded projects, direct to co-operatives and community groups, through Co-operative Development Agencies (CDAs) and to other organisations concerned with local regeneration and care. An indicative list of customers can be viewed here. CAN has assembled a team of skilled specialists and resources to enable effective delivery of social economy development. To ensure quality of delivery CAN works to a Professional Code of Conduct.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA110,,1-3 Gloucester Road,Bristol,"Bristol, City of",BS7 8AA,GB,,http://www.can.coop,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Professional and Legal services,"Professional, Scientific and Technical",70220,Workers,Society,,,England,,Live,30714R,FCA,1989-12-19,,Co-operative Assistance Network Limited,
R001799,Bicycle Doctor,"Bicycle Doctor, a workers' co-operative, has been selling and repairing all kinds of bicycles at our shop in Rusholme, South Manchester, for more than twenty five years.  We pride ourselves on the breadth of our bicycle knowledge and on the wide range of different types of bikes and bike accessories that we have in stock.   We all believe that the bicycle is not just the most efficient form of transport ever invented, but that it is also a constant source of pleasure, whatever way you choose to ride it, fast or slow, long distance or short, rain or shine.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA260,,"68-70 Dickenson Road
Rusholme",Manchester,Manchester,M14 5HF,GB,,http://www.bicycledoctor.co.uk,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Retail,Wholesale and Retail; Vehicle Repair,47000,Workers,Society,,,England,,Live,23661R,FCA,1982-05-10,,Bicycle Doctor Limited,
R002052,Argus Ecological Services,"Argus Ecology is a specialist ecological consultancy, founded in 1991 as a workers co-operative. We provide impartial advice on a wide range of wildlife, nature conservation and land management issues. This can range from helping an individual developing their property comply with protected species legislation, through to large scale ecological surveys for public utility companies. Our aim is always to help you balance the needs of nature and economy, achieving a solution which is both environmentally and economically sustainable.

We are based in North-east England, in a 'green' office development, but work throughout the UK and overseas according to our clients' needs. We have an experienced, committed team of professional ecologists, with skills ranging from bat and great crested newt surveys to biological pollution monitoring using freshwater invertebrates and diatoms. Our staff hold appropriate Natural England licences, including bat handling and great crested newt survey licences, and we have a strong track record in successful licence applications for development purposes.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA110,,"Unit 14, The Greenhouse
Greencroft Industrial Park",Annfield plain,County Durham,DH9 7XN,GB,,http://www.argusecology.co.uk/,,,,,02594642,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Professional and Legal services,"Professional, Scientific and Technical",74901,Workers,Company,,,England,,Live,02594642,Companies House,1991-03-22,,Argus Ecological Services Limited,
R002066,Account3,"A workers co-operative. Account 3 are a women's co-operative based in Bethnal Green in Tower Hamlets, East London., offering a range of training, enterprise and development services for women in a friendly and supportive environment.. Account 3 has been helping women in Bethnal Green, East London, for the last ten years. They have twenty permanent members of staff and run a range of projects offering services and support to women throughout the local community.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA270,,"3 Birbeck Street
Bethnal Green",London,Tower Hamlets,E2 6JY,GB,,http://www.account3.org.uk,,,,,02669360,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Education,Education,85100,Workers,Company,,,England,,Live,02669360,Companies House,1991-12-09,,Account3 ltd.,
R002068,Edinburgh Bicycle Co-operative,"A workers co-operative. The co-op's mission statement is to 'promote cycling in the UK as a pastime, and as a method of transport by making it easier and more enjoyable to own and ride a bike.' That's why we stock the widest selection of genuinely useful cycling equipment that you will find under one roof, anywhere in the UK. Edinburgh Bicycle is Scotland's longest established workers' co-op. This means that the business is owned and run by the employees. Once a member of staff has worked full time at Edinburgh Bicycle for 2 years, he or she becomes a member of the co-op with an equal share in the business. We trust that this staff involvement in the co-op will always manifest itself in the form of friendly, informed professional advice whenever you pop in, or give us a call",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA260,,8 Alvanley Terrace,Edinburgh,City of Edinburgh,EH9 1DU,GB,,http://www.edinburghbicycle.com,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Retail,Wholesale and Retail; Vehicle Repair,47000,Workers,Society,,,Scotland,,Live,1932RS,FCA,1978-01-06,,Edinburgh Bicycle Co-operative Limited,
R002071,Magpie Recycling Co-operative,"Magpie Recycling began life in 1990 at Hanover Community Centre. 

Three volunteers collected drink cans and glass, plus office paper from a small number of local residents and businesses, including the Universities.

Magpie became a co-operative in 1992 and by 1994 had expanded its range of commercial services to necessitate the move to its current premises, provided by the Local Authority at Saunders Park.

In May 1996 the company began its GreenBox kerbside collection scheme, collecting a wide range of recyclable materials from domestic households.

Starting out with a modest 17 subscribers, the company now has around 2000 customers throughout Brighton & Hove.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA230,,"Saunders Park View Depot
Lewes Road",Brighton,Brighton and Hove,BN2 4AY,GB,,http://www.magpie.coop,,,,,02682656,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Energy and Environment,Water Supply; Sewerage and Waste,38320,Workers,Company,,,England,,Live,02682656,Companies House,1992-01-30,,Magpie Recycling Co-operative Limited,
R002008,Delta-T Devices,"Co-operatively Owned and Managed worker co-operative. Established in 1971, Delta-T specialises in instruments for environmental science, in particular: agronomy, plant physiology, eco-physiology, data logging, meteorology, soil moisture, solar energy studies and environmental monitoring. Delta-T is a co-operative society, owned and managed by the members who work within it. Co-operative working creates an environment in which we all participate in the challenges of the business and benefit from its success. We share a high level of commitment to the company and to our customers.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA90,,130 Low Road,Burwell,Cambridgeshire,CB25 0EJ,GB,,http://www.delta-t.co.uk,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Manufacturing,Manufacturing,32990,Workers,Society,,,England,,Live,22804R,FCA,1980-03-20,,Delta-T Devices Limited,
R002080,Heat Treatment 2000,A workers co-operative.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA90,,Brandon Way,West Bromwich,Sandwell,B70 9PQ,GB,,http://www.heattreat2000.co.uk,,,,,02714973,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Manufacturing,Manufacturing,25610,Workers,Company,,,England,,Live,02714973,Companies House,1992-05-15,,Heat Treatment 2000 Limited,
R002083,Pa-Boom Phenomenal Fireworks,"A workers co-operative.  of artists, sculptors, designers and technicians producing work, shoe and projects using the medium of sculpture and theater.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"51 Deanhouse
Netherthong",Holmfirth,Kirklees,HD9 3UG,GB,,http://www.pa-boom.com,,,,,02722621,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Arts and Culture,"Arts, Entertainment and Recreation",90030,Workers,Company,,,England,,Live,02722621,Companies House,1992-06-12,,Pa - Boom Phenomenal Fireworks Limited,
